system:time_start,potential_evaporation_1,temperature_2m,total_precipitation_1
"Jun 1, 1985",-4.416,290.336,17.009
"Jul 1, 1985",-7.594,290.456,6.949
"Aug 1, 1985",-5.717,290.372,13.503
"Sep 1, 1985",-5.092,289.667,11.676
"Oct 1, 1985",-5.724,288.694,3.451
"Nov 1, 1985",-4.491,285.037,3.376
"Dec 1, 1985",-4.371,282.077,2.849
"Jan 1, 1986",-4.098,279.918,1.296
"Feb 1, 1986",-3.306,280.268,6.048
"Mar 1, 1986",-5.227,283.699,7.632
"Apr 1, 1986",-7.43,288.41,3.006
"May 1, 1986",-4.851,288.996,23.53
"Jun 1, 1986",-6.322,290.384,13.795
"Jul 1, 1986",-7.827,290.991,8.832
"Aug 1, 1986",-7.074,290.867,17.785
"Sep 1, 1986",-5.899,289.705,14.758
"Oct 1, 1986",-5.545,287.946,2.969
"Nov 1, 1986",-4.369,286.567,4.725
"Dec 1, 1986",-3.982,283.164,1.992
"Jan 1, 1987",-4.317,281.195,2.162
"Feb 1, 1987",-5.993,282.88,2.983
"Mar 1, 1987",-6.864,286.286,4.351
"Apr 1, 1987",-7.352,288.07,6.758
"May 1, 1987",-6.956,289.314,7.547
"Jun 1, 1987",-5.229,290.836,14.527
"Jul 1, 1987",-6.521,291.228,16.037
"Aug 1, 1987",-7.504,291.091,7.303
"Sep 1, 1987",-5.271,289.575,16.03
"Oct 1, 1987",-5.692,288.856,10.841
"Nov 1, 1987",-4.611,287.382,3.158
"Dec 1, 1987",-3.781,282.466,2.557
"Jan 1, 1988",-4.861,283.542,3.276
"Feb 1, 1988",-5.239,283.803,2.244
"Mar 1, 1988",-6.414,286.434,4.748
"Apr 1, 1988",-4.73,286.696,13.073
"May 1, 1988",-6.575,289.991,9.63
"Jun 1, 1988",-7.77,290.508,8.144
"Jul 1, 1988",-7.945,291.516,9.333
"Aug 1, 1988",-6.056,289.918,18.3
"Sep 1, 1988",-4.927,289.751,14.292
"Oct 1, 1988",-4.5,288.983,10.811
"Nov 1, 1988",-4.101,284.228,4.001
"Dec 1, 1988",-4.335,281.364,1.363
"Jan 1, 1989",-4.161,282.92,2.246
"Feb 1, 1989",-5.571,282.368,1.099
"Mar 1, 1989",-5.433,283.554,5.993
"Apr 1, 1989",-6.012,287.382,7.844
"May 1, 1989",-6.986,288.981,11.792
"Jun 1, 1989",-7.116,290.202,7.564
"Jul 1, 1989",-6.75,290.719,13.424
"Aug 1, 1989",-6.542,290.618,8.073
"Sep 1, 1989",-4.885,289.703,27.535
"Oct 1, 1989",-5.211,288.395,4.212
"Nov 1, 1989",-4.632,285.086,2.13
"Dec 1, 1989",-4.23,281.748,2.759
"Jan 1, 1990",-3.813,282.06,3.178
"Feb 1, 1990",-5.184,284.266,4.11
"Mar 1, 1990",-5.364,284.876,3.891
"Apr 1, 1990",-5.006,287.772,17.362
"May 1, 1990",-6.911,289.616,8.189
"Jun 1, 1990",-5.874,290.951,19.133
"Jul 1, 1990",-8.231,291.128,5.65
"Aug 1, 1990",-6.226,291.112,26.174
"Sep 1, 1990",-5.172,290.05,14.786
"Oct 1, 1990",-5.694,287.925,3.509
"Nov 1, 1990",-5.212,286.153,1.695
"Dec 1, 1990",-4.532,283.2,0.729
"Jan 1, 1991",-5.115,282.418,1.879
"Feb 1, 1991",-4.841,282.223,3.01
"Mar 1, 1991",-7.211,286.848,3.318
"Apr 1, 1991",-7.728,288.209,4.351
"May 1, 1991",-8.511,289.963,6.151
"Jun 1, 1991",-8.356,291.449,10.753
"Jul 1, 1991",-7.966,291.346,12.204
"Aug 1, 1991",-7.216,291.153,6.159
"Sep 1, 1991",-4.798,290.239,13.177
"Oct 1, 1991",-4.449,287.687,5.662
"Nov 1, 1991",-4.135,284.836,3.105
"Dec 1, 1991",-4.09,282.499,2.973
"Jan 1, 1992",-3.979,280.718,3.036
"Feb 1, 1992",-4,281.959,8.201
"Mar 1, 1992",-7.03,285.961,4.67
"Apr 1, 1992",-5.898,287.207,15.277
"May 1, 1992",-5.668,288.528,11.189
"Jun 1, 1992",-6.727,290.292,5.966
"Jul 1, 1992",-8.064,290.835,10.959
"Aug 1, 1992",-5.519,290.811,28.02
"Sep 1, 1992",-5.604,290.299,15.682
"Oct 1, 1992",-5.95,287.656,1.873
"Nov 1, 1992",-4.904,284.588,1.34
"Dec 1, 1992",-4.919,283.75,1.122
"Jan 1, 1993",-5.197,281.23,2.442
"Feb 1, 1993",-6.133,282.85,1.125
"Mar 1, 1993",-5.727,284.753,6.079
"Apr 1, 1993",-6.929,287.533,6.066
"May 1, 1993",-7.877,289.454,9.622
"Jun 1, 1993",-7.236,290.516,10.046
"Jul 1, 1993",-8.676,291.45,5.435
"Aug 1, 1993",-7.852,291.063,6.186
"Sep 1, 1993",-6.934,289.725,4.712
"Oct 1, 1993",-5.339,287.68,3.968
"Nov 1, 1993",-4.957,286.804,3.697
"Dec 1, 1993",-4.14,283.18,2.37
"Jan 1, 1994",-3.83,282.287,2.749
"Feb 1, 1994",-3.897,283.909,6.33
"Mar 1, 1994",-4.576,283.933,5.034
"Apr 1, 1994",-7.826,288.866,3.704
"May 1, 1994",-6.429,289.661,10.723
"Jun 1, 1994",-6.701,290.714,12.04
"Jul 1, 1994",-6.52,291.105,26.505
"Aug 1, 1994",-5.409,290.418,29.383
"Sep 1, 1994",-5.964,289.331,5.966
"Oct 1, 1994",-5.849,287.018,4.078
"Nov 1, 1994",-5.926,285.86,0.703
"Dec 1, 1994",-5.015,285.27,2.233
"Jan 1, 1995",-4.435,281.611,2.57
"Feb 1, 1995",-3.693,281.551,5.835
"Mar 1, 1995",-5.174,284.645,5.154
"Apr 1, 1995",-8.65,288.677,3.806
"May 1, 1995",-6.575,289.063,7.506
"Jun 1, 1995",-8.349,291.062,18.225
"Jul 1, 1995",-5.928,290.571,15.605
"Aug 1, 1995",-6.03,290.25,9.9
"Sep 1, 1995",-6.539,289.982,9.507
"Oct 1, 1995",-6.249,289.164,2.341
"Nov 1, 1995",-4.647,285.114,3.899
"Dec 1, 1995",-4.744,281.713,0.8
"Jan 1, 1996",-5.876,281.787,0.671
"Feb 1, 1996",-5.829,281.9,1.511
"Mar 1, 1996",-8.26,286.359,1.835
"Apr 1, 1996",-5.641,285.721,8.315
"May 1, 1996",-4.91,288.75,18.565
"Jun 1, 1996",-8.962,290.992,4.963
"Jul 1, 1996",-8.925,291.379,25.199
"Aug 1, 1996",-6.635,290.509,12.74
"Sep 1, 1996",-7.2,290.38,7.075
"Oct 1, 1996",-5.012,288.375,8.464
"Nov 1, 1996",-4.976,287.014,5.224
"Dec 1, 1996",-4.107,281.966,0.995
"Jan 1, 1997",-4.419,281.155,2.556
"Feb 1, 1997",-3.883,282.794,6.94
"Mar 1, 1997",-6.325,285.261,5.198
"Apr 1, 1997",-6.586,287.34,5.379
"May 1, 1997",-7.408,289.088,8.7
"Jun 1, 1997",-5.449,289.68,15.664
"Jul 1, 1997",-6.378,290.32,10.248
"Aug 1, 1997",-5.352,290.583,18.357
"Sep 1, 1997",-5.337,289.152,7.622
"Oct 1, 1997",-5.528,288.164,3.452
"Nov 1, 1997",-5.899,285.876,1.319
"Dec 1, 1997",-4.918,284.074,1.417
"Jan 1, 1998",-5.272,283.573,4.655
"Feb 1, 1998",-4.455,284.27,10.18
"Mar 1, 1998",-6.448,286.588,5.4
"Apr 1, 1998",-6.983,288.014,7.418
"May 1, 1998",-5.846,289.661,11.202
"Jun 1, 1998",-6.624,290.813,18.907
"Jul 1, 1998",-8.256,291.312,5.612
"Aug 1, 1998",-7.482,291.396,11.063
"Sep 1, 1998",-5.395,290.112,7.659
"Oct 1, 1998",-5.162,289.024,19.107
"Nov 1, 1998",-5.003,287.332,3.993
"Dec 1, 1998",-3.933,284.903,4.051
"Jan 1, 1999",-4.034,283.134,2.6
"Feb 1, 1999",-5.031,282.244,1.549
"Mar 1, 1999",-7.027,286.966,3.329
"Apr 1, 1999",-6.807,287.8,5.283
"May 1, 1999",-5.683,288.388,14.054
"Jun 1, 1999",-6.486,290.497,10.901
"Jul 1, 1999",-5.291,290.633,13.467
"Aug 1, 1999",-6.064,290.4,15.824
"Sep 1, 1999",-5.988,290.044,9.77
"Oct 1, 1999",-4.886,288.551,5.838
"Nov 1, 1999",-4.622,285.855,3.086
"Dec 1, 1999",-3.502,282.512,5.04
"Jan 1, 2000",-4.826,282.021,1.444
"Feb 1, 2000",-3.474,283,8.561
"Mar 1, 2000",-5.919,285.334,3.471
"Apr 1, 2000",-5.439,287.699,11.193
"May 1, 2000",-5.877,288.533,8.192
"Jun 1, 2000",-7.366,290.164,11.495
"Jul 1, 2000",-6.224,290.226,15.328
"Aug 1, 2000",-5.367,289.811,22.104
"Sep 1, 2000",-6.082,289.137,6.285
"Oct 1, 2000",-6.427,289.198,15.605
"Nov 1, 2000",-4.21,286.857,4.074
"Dec 1, 2000",-4.165,284.237,2.932
"Jan 1, 2001",-4.162,282.468,5.09
"Feb 1, 2001",-4.906,283.656,1.265
"Mar 1, 2001",-6.522,285.118,4.522
"Apr 1, 2001",-5.495,287.604,9.282
"May 1, 2001",-5.17,289.275,14.812
"Jun 1, 2001",-6.757,290.033,10.599
"Jul 1, 2001",-6.324,290.379,23.237
"Aug 1, 2001",-6.788,290.668,6.554
"Sep 1, 2001",-4.37,289.365,32.241
"Oct 1, 2001",-5.425,288.43,2.938
"Nov 1, 2001",-4.808,284.322,2.572
"Dec 1, 2001",-4.38,282.865,1.307
"Jan 1, 2002",-4.995,281.59,2.82
"Feb 1, 2002",-4.946,282.158,1.558
"Mar 1, 2002",-6.449,285.717,4.375
"Apr 1, 2002",-8.676,288.547,2.178
"May 1, 2002",-7.163,289.448,7.231
"Jun 1, 2002",-7.423,290.433,9.747
"Jul 1, 2002",-6.321,290.797,17.186
"Aug 1, 2002",-7.004,290.626,8.787
"Sep 1, 2002",-5.757,289.323,7.069
"Oct 1, 2002",-4.894,287.968,5.919
"Nov 1, 2002",-4.66,285.012,2.227
"Dec 1, 2002",-3.923,283.239,5.232
"Jan 1, 2003",-3.914,280.313,1.903
"Feb 1, 2003",-5.877,283.35,1.017
"Mar 1, 2003",-5.567,284.534,3.668
"Apr 1, 2003",-6.474,288.01,8.867
"May 1, 2003",-7.05,289.496,5.346
"Jun 1, 2003",-6.585,289.836,14.514
"Jul 1, 2003",-8.843,291.423,4.496
"Aug 1, 2003",-6.072,290.715,17.146
"Sep 1, 2003",-6.075,289.992,12.312
"Oct 1, 2003",-5.141,286.989,5.114
"Nov 1, 2003",-4.316,286.554,5.717
"Dec 1, 2003",-4.077,281.606,0.478
"Jan 1, 2004",-4.265,280.856,1.889
"Feb 1, 2004",-4.723,282.439,3.594
"Mar 1, 2004",-5.084,285.046,5.383
"Apr 1, 2004",-6.621,287.323,5.915
"May 1, 2004",-7.315,289.549,8.013
"Jun 1, 2004",-7.055,290.143,7.327
"Jul 1, 2004",-7.038,290.067,34.027
"Aug 1, 2004",-6.169,290.541,15.166
"Sep 1, 2004",-5.653,289.333,14.153
"Oct 1, 2004",-6.138,286.452,2.66
"Nov 1, 2004",-6.335,285.816,0.645
"Dec 1, 2004",-5.021,282.694,6.42
"Jan 1, 2005",-5.256,281.454,1.126
"Feb 1, 2005",-5.052,283.839,5.513
"Mar 1, 2005",-4.685,283.144,8.552
"Apr 1, 2005",-6.81,287.242,5.764
"May 1, 2005",-7.259,289.692,8.813
"Jun 1, 2005",-5.167,289.909,18.453
"Jul 1, 2005",-7.747,290.827,31.242
"Aug 1, 2005",-5.442,290.22,31.426
"Sep 1, 2005",-6.718,289.909,9.953
"Oct 1, 2005",-5.292,287.986,7.117
"Nov 1, 2005",-4.812,286.344,4.009
"Dec 1, 2005",-3.439,281.929,2.068
"Jan 1, 2006",-4.361,283.015,1.757
"Feb 1, 2006",-5.28,283.592,2.953
"Mar 1, 2006",-5.285,284.533,5.457
"Apr 1, 2006",-5.783,288.019,9.646
"May 1, 2006",-6.179,289.132,11.766
"Jun 1, 2006",-6.078,289.868,18.895
"Jul 1, 2006",-6.772,290.943,23.927
"Aug 1, 2006",-6.15,290.43,15.337
"Sep 1, 2006",-4.924,289.33,13.043
"Oct 1, 2006",-5.451,288.125,2.574
"Nov 1, 2006",-4.515,286.362,3.36
"Dec 1, 2006",-4.356,283.076,2.187
"Jan 1, 2007",-4.103,282.15,3.106
"Feb 1, 2007",-6.466,283.397,1.222
"Mar 1, 2007",-6.17,285.689,4.072
"Apr 1, 2007",-6.065,286.762,8.633
"May 1, 2007",-7.072,288.882,8.4
"Jun 1, 2007",-5.681,290.005,11.273
"Jul 1, 2007",-8.157,291.111,8.163
"Aug 1, 2007",-4.86,290.009,31.28
"Sep 1, 2007",-4.793,289.671,10.824
"Oct 1, 2007",-4.96,288.162,18.185
"Nov 1, 2007",-3.988,285.702,6.919
"Dec 1, 2007",-4.474,283.456,1.341
"Jan 1, 2008",-3.812,283.475,2.792
"Feb 1, 2008",-3.803,281.033,3.785
"Mar 1, 2008",-5.859,283.685,4.729
"Apr 1, 2008",-5.819,287.786,6.578
"May 1, 2008",-6.167,288.687,7.663
"Jun 1, 2008",-6.542,289.801,11.367
"Jul 1, 2008",-6.164,290.333,35.826
"Aug 1, 2008",-6.993,290.45,9.675
"Sep 1, 2008",-5.172,289.783,33.84
"Oct 1, 2008",-5.441,289.053,4.591
"Nov 1, 2008",-4.622,285.34,3.361
"Dec 1, 2008",-5.19,282.094,1.24
"Jan 1, 2009",-5.895,280.339,0.591
"Feb 1, 2009",-7.543,286.019,0.836
"Mar 1, 2009",-6.358,286.157,5.597
"Apr 1, 2009",-4.982,286.289,9.599
"May 1, 2009",-7.297,288.036,3.889
"Jun 1, 2009",-6.731,290.085,10.284
"Jul 1, 2009",-7.32,291.052,8.716
"Aug 1, 2009",-5.981,290.992,50.183
"Sep 1, 2009",-5.907,290.59,10.677
"Oct 1, 2009",-4.97,288.701,7.387
"Nov 1, 2009",-5.024,285.989,1.657
"Dec 1, 2009",-4.267,281.953,1.844
"Jan 1, 2010",-4.335,282.323,1.612
"Feb 1, 2010",-6.153,284.371,4.687
"Mar 1, 2010",-7.03,285.757,2.111
"Apr 1, 2010",-6.407,287.598,8.805
"May 1, 2010",-6.857,289.651,10.632
"Jun 1, 2010",-6.064,290.135,8.824
"Jul 1, 2010",-6.784,290.64,12.946
"Aug 1, 2010",-6.228,290.806,14.563
"Sep 1, 2010",-5.035,289.86,22.279
"Oct 1, 2010",-4.543,288.175,9.038
"Nov 1, 2010",-4.352,285.272,3.458
"Dec 1, 2010",-4.549,282.048,2.312
"Jan 1, 2011",-3.421,280.245,1.853
"Feb 1, 2011",-5.452,282.219,1.835
"Mar 1, 2011",-4.646,283.32,4.453
"Apr 1, 2011",-5.805,285.917,5.012
"May 1, 2011",-5.904,289.333,10.892
"Jun 1, 2011",-7.486,290.571,10.732
"Jul 1, 2011",-6.02,290.579,13.408
"Aug 1, 2011",-6.262,290.541,19.659
"Sep 1, 2011",-6.012,289.79,5.277
"Oct 1, 2011",-4.267,288.149,8.746
"Nov 1, 2011",-3.762,286.904,9.714
"Dec 1, 2011",-3.005,282.94,3.219
"Jan 1, 2012",-3.825,282.075,2.253
"Feb 1, 2012",-3.81,283.553,5.879
"Mar 1, 2012",-6.075,285.684,2.909
"Apr 1, 2012",-5.575,287.71,9.301
"May 1, 2012",-5.755,289.484,10.91
"Jun 1, 2012",-5.063,290.615,33.341
"Jul 1, 2012",-6.727,290.775,9.525
"Aug 1, 2012",-5.087,290.152,28.609
"Sep 1, 2012",-6.475,289.483,6.492
"Oct 1, 2012",-6.001,287.644,2.079
"Nov 1, 2012",-4.073,286.121,5.62
"Dec 1, 2012",-3.282,282.983,5.391
"Jan 1, 2013",-3.93,281.879,1.877
"Feb 1, 2013",-5.639,285.232,1.07
"Mar 1, 2013",-7.559,285.839,3.171
"Apr 1, 2013",-5.111,287.106,11.818
"May 1, 2013",-4.964,289.069,10.762
"Jun 1, 2013",-7.526,290.695,6.698
"Jul 1, 2013",-6.607,290.156,15.619
"Aug 1, 2013",-5.814,290.568,26.229
"Sep 1, 2013",-6.127,289.857,14.961
"Oct 1, 2013",-5.636,287.552,3.18
"Nov 1, 2013",-3.998,285.294,3.805
"Dec 1, 2013",-3.4,281.833,4.163
"Jan 1, 2014",-4.861,279.975,0.601
"Feb 1, 2014",-4.334,282.141,4.644
"Mar 1, 2014",-4.968,284.69,6.172
"Apr 1, 2014",-5.522,287.567,6.731
"May 1, 2014",-5.271,289.038,11.901
"Jun 1, 2014",-5.618,290.787,11.823
"Jul 1, 2014",-8.036,291.739,12.887
"Aug 1, 2014",-6.478,290.802,9.685
"Sep 1, 2014",-6.535,290.699,10.375
"Oct 1, 2014",-6.182,287.93,3.045
"Nov 1, 2014",-4.58,285.812,3.034
"Dec 1, 2014",-3.034,281.981,3.685
"Jan 1, 2015",-4.016,281.345,1.063
"Feb 1, 2015",-5.067,282.185,1.847
"Mar 1, 2015",-5.721,285.546,4.518
"Apr 1, 2015",-7.553,287.433,5.332
"May 1, 2015",-7.265,289.731,20.608
"Jun 1, 2015",-9.427,291.21,2.445
"Jul 1, 2015",-6.986,290.714,13.205
"Aug 1, 2015",-5.833,290.229,21.488
"Sep 1, 2015",-5.35,289.628,15.364
"Oct 1, 2015",-5.128,288.568,3.622
"Nov 1, 2015",-4.78,287.081,2.399
"Dec 1, 2015",-4.268,284.429,2.956
"Jan 1, 2016",-2.743,282.493,9.358
"Feb 1, 2016",-4.186,281.901,3.178
"Mar 1, 2016",-4.697,284.117,9.502
"Apr 1, 2016",-7.718,288.487,7.453
"May 1, 2016",-6.582,290.037,7.714
"Jun 1, 2016",-7.176,290.936,8.715
"Jul 1, 2016",-7.313,291.044,19.201
"Aug 1, 2016",-5.314,290.791,16.715
"Sep 1, 2016",-4.459,290.1,30.664
"Oct 1, 2016",-4.92,289.902,14.302
"Nov 1, 2016",-4.482,286.914,5.355
"Dec 1, 2016",-4.209,284.448,1.781
"Jan 1, 2017",-4.554,283.506,1.625
"Feb 1, 2017",-4.673,282.508,2.651
"Mar 1, 2017",-5.623,284.948,5.313
"Apr 1, 2017",-6.514,287.178,11.443
"May 1, 2017",-6.218,289.281,9.726
"Jun 1, 2017",-6.453,290.643,12.096
"Jul 1, 2017",-7.072,291.01,13.719
"Aug 1, 2017",-7.185,291.287,5.611
"Sep 1, 2017",-6.798,291.058,5.93
"Oct 1, 2017",-5.656,289.065,6.109
"Nov 1, 2017",-3.93,287.209,5.595
"Dec 1, 2017",-3.801,283.174,1.229
"Jan 1, 2018",-3.488,282.792,6.887
"Feb 1, 2018",-4.011,282.248,3.666
"Mar 1, 2018",-6.133,284.209,3.346
"Apr 1, 2018",-5.888,287.088,6.608
"May 1, 2018",-8.323,290.195,5.016
"Jun 1, 2018",-5.913,290.596,17.131
"Jul 1, 2018",-6.264,290.591,7.571
"Aug 1, 2018",-4.656,290.391,33.342
"Sep 1, 2018",-5.909,290.006,11.185
"Oct 1, 2018",-5.098,287.441,4.986
"Nov 1, 2018",-5.265,286.608,1.405
"Dec 1, 2018",-4.877,285.227,0.804
"Jan 1, 2019",-4.639,283.62,1.793
"Feb 1, 2019",-6.706,285.508,1.288
"Mar 1, 2019",-6.168,285.63,8.083
"Apr 1, 2019",-8.018,288.668,5.334
"May 1, 2019",-4.591,288.976,14.166
"Jun 1, 2019",-6.314,290.684,9.604
"Jul 1, 2019",-6.621,291.144,8.576
"Aug 1, 2019",-5.096,291.067,23.874
"Sep 1, 2019",-5.92,289.965,7.608
"Oct 1, 2019",-6.137,288.303,1.808
"Nov 1, 2019",-5.472,286.591,1.139
"Dec 1, 2019",-4.497,283.964,4.186
"Jan 1, 2020",-5.279,283.228,2.164
"Feb 1, 2020",-5.254,283.555,2.016
"Mar 1, 2020",-6.395,286.514,4.238
"Apr 1, 2020",-6.753,286.65,6.798
"May 1, 2020",-7.19,290.567,14.297
"Jun 1, 2020",-8.831,291.457,3.227
"Jul 1, 2020",-8.396,291.867,6.161
"Aug 1, 2020",-6.699,291.051,9.652
"Sep 1, 2020",-6.654,290.599,5.343
"Oct 1, 2020",-5.264,289.42,2.822
"Nov 1, 2020",-4.689,287.547,2.192
"Dec 1, 2020",-4.101,284.978,2.129
"Jan 1, 2021",-4.885,281.293,1.258
"Feb 1, 2021",-6.227,283.662,2.259
"Mar 1, 2021",-7.841,286.613,1.944
"Apr 1, 2021",-6.989,287.739,4.515
"May 1, 2021",-10.707,291.373,2.514
"Jun 1, 2021",-5.573,290.797,14.691
"Jul 1, 2021",-7.471,291.596,11.307
"Aug 1, 2021",-5.688,290.985,21.527
"Sep 1, 2021",-7.39,290.979,5.378
"Oct 1, 2021",-5.463,289.023,9.321
"Nov 1, 2021",-4.48,286.377,3
"Dec 1, 2021",-4.099,283.499,1.824
"Jan 1, 2022",-4.297,283.053,3.454
"Feb 1, 2022",-4.404,283.347,6.258
"Mar 1, 2022",-5.998,286.654,4.498
"Apr 1, 2022",-6.342,287.527,5.86
"May 1, 2022",-4.778,289.209,15.855
"Jun 1, 2022",-7.752,290.874,5.981
"Jul 1, 2022",-7.955,291.976,6.374
