system:time_start,potential_evaporation_1,temperature_2m,total_precipitation_1
"Dec 1, 1992",-5.773,282.672,3.523
"Jan 1, 1993",-5.892,280.275,5.978
"Feb 1, 1993",-7.482,281.555,3.334
"Mar 1, 1993",-7.908,283.466,6.662
"Apr 1, 1993",-9.518,286.303,7.463
"May 1, 1993",-10.871,288.607,8.887
"Jun 1, 1993",-10.864,290.034,10.166
"Jul 1, 1993",-13.014,290.977,7.835
"Aug 1, 1993",-12.189,290.414,5.805
"Sep 1, 1993",-9.608,288.857,7.389
"Oct 1, 1993",-6.912,286.742,5.478
"Nov 1, 1993",-6.738,285.849,5.664
"Dec 1, 1993",-5.394,282.225,4.265
"Jan 1, 1994",-4.686,281.33,6.188
"Feb 1, 1994",-5.152,282.634,7.143
"Mar 1, 1994",-5.933,282.728,7.189
"Apr 1, 1994",-10.872,287.84,6.132
"May 1, 1994",-8.705,288.954,13.136
"Jun 1, 1994",-10.726,290.218,11.103
"Jul 1, 1994",-10.417,290.435,21.923
"Aug 1, 1994",-9.085,289.965,25.719
"Sep 1, 1994",-8.795,288.593,6.254
"Oct 1, 1994",-8.061,286.296,6.226
"Nov 1, 1994",-8.076,285.071,3.143
"Dec 1, 1994",-5.987,284.313,5.282
"Jan 1, 1995",-5.586,280.64,5.228
"Feb 1, 1995",-4.327,280.079,9.941
"Mar 1, 1995",-6.944,283.341,7.009
"Apr 1, 1995",-11.77,287.503,4.98
"May 1, 1995",-9.008,288.159,9.127
"Jun 1, 1995",-13.464,290.703,16.313
"Jul 1, 1995",-9.396,289.915,16.422
"Aug 1, 1995",-9.626,289.563,9.146
"Sep 1, 1995",-10.208,289.269,9.991
"Oct 1, 1995",-8.596,288.242,3.167
"Nov 1, 1995",-5.819,284.112,7.794
"Dec 1, 1995",-5.257,280.759,3.557
"Jan 1, 1996",-6.388,280.677,3.364
"Feb 1, 1996",-6.835,280.515,4.495
"Mar 1, 1996",-10.42,284.968,4.434
"Apr 1, 1996",-7.424,284.607,9.236
"May 1, 1996",-6.517,287.873,16.683
"Jun 1, 1996",-14.488,290.558,3.944
"Jul 1, 1996",-14.469,290.695,23.107
"Aug 1, 1996",-10.21,290.019,13.774
"Sep 1, 1996",-10.453,289.599,8.826
"Oct 1, 1996",-6.642,287.437,11.997
"Nov 1, 1996",-6.9,285.992,10.001
"Dec 1, 1996",-4.844,280.909,4.474
"Jan 1, 1997",-5.205,279.957,5.533
"Feb 1, 1997",-5.139,281.621,8.816
"Mar 1, 1997",-8.01,284.255,7.185
"Apr 1, 1997",-8.966,286.262,7.322
"May 1, 1997",-10.788,288.326,9.503
"Jun 1, 1997",-8.179,289.187,14.6
"Jul 1, 1997",-9.651,289.664,10.307
"Aug 1, 1997",-8.515,290.183,19.241
"Sep 1, 1997",-7.161,288.473,11.185
"Oct 1, 1997",-7.176,287.264,6.415
"Nov 1, 1997",-8.032,284.877,3.062
"Dec 1, 1997",-5.692,283.013,4.899
"Jan 1, 1998",-6.555,282.309,7.401
"Feb 1, 1998",-6.001,282.864,13.412
"Mar 1, 1998",-8.758,285.496,8.176
"Apr 1, 1998",-10.542,287.024,9.869
"May 1, 1998",-8.434,288.958,18.372
"Jun 1, 1998",-10.804,290.463,15.825
"Jul 1, 1998",-14.19,291.189,4.859
"Aug 1, 1998",-11.707,290.882,14.164
"Sep 1, 1998",-7.261,289.475,9.013
"Oct 1, 1998",-6.987,288.263,26.587
"Nov 1, 1998",-6.3,286.261,8.712
"Dec 1, 1998",-4.963,283.895,6.411
"Jan 1, 1999",-4.809,282.136,4.278
"Feb 1, 1999",-6.12,281.26,5.012
"Mar 1, 1999",-9.123,285.657,6.338
"Apr 1, 1999",-9.256,286.661,6.654
"May 1, 1999",-8.112,287.507,14.256
"Jun 1, 1999",-9.228,290.051,16.388
"Jul 1, 1999",-7.876,290.311,14.625
"Aug 1, 1999",-9.208,289.867,18.066
"Sep 1, 1999",-9.089,289.39,10.908
"Oct 1, 1999",-7.246,287.657,6.172
"Nov 1, 1999",-5.674,284.958,5.411
"Dec 1, 1999",-4.727,281.628,6.412
"Jan 1, 2000",-5.892,280.906,4.446
"Feb 1, 2000",-4.161,281.758,11.192
"Mar 1, 2000",-7.228,284.1,5.068
"Apr 1, 2000",-7.283,286.556,11.087
"May 1, 2000",-7.887,287.679,9.231
"Jun 1, 2000",-11.679,289.758,9.818
"Jul 1, 2000",-10.196,289.807,15.695
"Aug 1, 2000",-8.251,289.526,24.025
"Sep 1, 2000",-8.568,288.568,6.576
"Oct 1, 2000",-8.966,288.311,16.742
"Nov 1, 2000",-5.425,285.927,6.755
"Dec 1, 2000",-5.084,283.293,5.298
"Jan 1, 2001",-5.11,281.41,7.415
"Feb 1, 2001",-6.298,282.63,3.351
"Mar 1, 2001",-7.938,283.878,6.605
"Apr 1, 2001",-6.789,286.373,10.461
"May 1, 2001",-6.804,288.596,15.265
"Jun 1, 2001",-10.475,289.563,10.67
"Jul 1, 2001",-10.428,289.992,18.197
"Aug 1, 2001",-10.662,290.094,5.067
"Sep 1, 2001",-6.342,288.926,32.589
"Oct 1, 2001",-6.844,287.614,5.152
"Nov 1, 2001",-5.983,283.398,4.754
"Dec 1, 2001",-5.38,281.902,3.548
"Jan 1, 2002",-6.395,280.467,6.644
"Feb 1, 2002",-5.828,281.166,3.807
"Mar 1, 2002",-8.352,284.418,5.541
"Apr 1, 2002",-11.189,287.479,4.811
"May 1, 2002",-8.992,288.599,9.194
"Jun 1, 2002",-10.656,289.978,12.605
"Jul 1, 2002",-9.922,290.49,14.543
"Aug 1, 2002",-10.524,290.061,8.811
"Sep 1, 2002",-8.167,288.596,8.163
"Oct 1, 2002",-5.994,286.968,9.927
"Nov 1, 2002",-5.574,283.959,5.107
"Dec 1, 2002",-5.111,282.225,6.051
"Jan 1, 2003",-4.84,279.372,4.017
"Feb 1, 2003",-7.155,282.171,3.302
"Mar 1, 2003",-6.946,283.237,6.355
"Apr 1, 2003",-9.283,287,9.361
"May 1, 2003",-9.01,288.644,6.756
"Jun 1, 2003",-9.356,289.408,12.525
"Jul 1, 2003",-14.885,291.007,3.658
"Aug 1, 2003",-10.031,290.133,15.514
"Sep 1, 2003",-9.427,289.293,14.501
"Oct 1, 2003",-7.163,286.221,6.944
"Nov 1, 2003",-5.831,285.757,8.682
"Dec 1, 2003",-5.244,281.207,2.683
"Jan 1, 2004",-4.741,279.806,5.118
"Feb 1, 2004",-5.907,281.378,5.732
"Mar 1, 2004",-6.329,283.829,6.538
"Apr 1, 2004",-8.96,286.282,6.015
"May 1, 2004",-10.514,288.785,10.726
"Jun 1, 2004",-9.873,289.53,10.521
"Jul 1, 2004",-11.357,289.51,24.691
"Aug 1, 2004",-9.977,290.259,13.758
"Sep 1, 2004",-8.141,288.874,14.617
"Oct 1, 2004",-8.509,285.723,5.14
"Nov 1, 2004",-7.558,284.756,2.857
"Dec 1, 2004",-6.236,281.977,10.642
"Jan 1, 2005",-6.079,280.417,3.834
"Feb 1, 2005",-6.56,282.423,7.909
"Mar 1, 2005",-6.437,281.87,9.497
"Apr 1, 2005",-8.907,286.186,6.874
"May 1, 2005",-10.162,288.995,10.402
"Jun 1, 2005",-8.191,289.727,18.822
"Jul 1, 2005",-12.501,290.432,21.374
"Aug 1, 2005",-9.301,289.814,25.756
"Sep 1, 2005",-10.637,289.251,9.785
"Oct 1, 2005",-7.641,287.209,9.717
"Nov 1, 2005",-6.415,285.375,7.186
"Dec 1, 2005",-4.337,280.974,4.686
"Jan 1, 2006",-5.296,281.972,5.025
"Feb 1, 2006",-6.221,282.328,5.849
"Mar 1, 2006",-6.735,283.304,8.088
"Apr 1, 2006",-8.329,287.009,8.566
"May 1, 2006",-8.895,288.472,12.516
"Jun 1, 2006",-9.775,289.53,15.287
"Jul 1, 2006",-11.003,290.55,18.682
"Aug 1, 2006",-9.672,289.938,14.743
"Sep 1, 2006",-7.066,288.744,13.003
"Oct 1, 2006",-7.575,287.388,3.653
"Nov 1, 2006",-5.981,285.401,5.152
"Dec 1, 2006",-5.467,282.088,4.344
"Jan 1, 2007",-4.8,281.083,5.542
"Feb 1, 2007",-7.763,281.971,3.649
"Mar 1, 2007",-7.896,284.384,6.016
"Apr 1, 2007",-8.057,285.612,9.086
"May 1, 2007",-9.941,288.072,11.693
"Jun 1, 2007",-8.42,289.683,13.564
"Jul 1, 2007",-13.05,290.941,12.18
"Aug 1, 2007",-7.596,289.5,29.915
"Sep 1, 2007",-6.921,289.077,12.251
"Oct 1, 2007",-7.198,287.395,14.58
"Nov 1, 2007",-5.009,284.634,13.263
"Dec 1, 2007",-5.199,282.597,4.458
"Jan 1, 2008",-4.579,282.525,4.435
"Feb 1, 2008",-4.424,279.812,7.602
"Mar 1, 2008",-6.869,282.394,6.678
"Apr 1, 2008",-7.282,286.641,8.971
"May 1, 2008",-7.85,287.822,11.135
"Jun 1, 2008",-9.974,289.418,12.932
"Jul 1, 2008",-9.612,289.921,28.706
"Aug 1, 2008",-10.72,289.919,9.119
"Sep 1, 2008",-7.866,289.24,29.538
"Oct 1, 2008",-7.08,288.241,7.632
"Nov 1, 2008",-6.118,284.494,6.073
"Dec 1, 2008",-6.107,281.192,4.049
"Jan 1, 2009",-6.32,279.32,3.55
"Feb 1, 2009",-8.231,284.512,4.117
"Mar 1, 2009",-7.96,284.833,6.792
"Apr 1, 2009",-6.323,285.076,10.039
"May 1, 2009",-10.463,287.202,5.722
"Jun 1, 2009",-9.696,289.614,9.745
"Jul 1, 2009",-11.637,290.527,10.528
"Aug 1, 2009",-9.902,290.742,31.94
"Sep 1, 2009",-9.331,289.899,7.663
"Oct 1, 2009",-6.716,287.805,11.504
"Nov 1, 2009",-6.201,285.003,5.025
"Dec 1, 2009",-5.075,280.928,5.128
"Jan 1, 2010",-5.299,281.348,4.499
"Feb 1, 2010",-7.975,282.933,6.3
"Mar 1, 2010",-9.231,284.538,4.548
"Apr 1, 2010",-8.412,286.301,8.817
"May 1, 2010",-9.37,288.893,11.169
"Jun 1, 2010",-8.572,289.74,10.14
"Jul 1, 2010",-11.095,290.425,11.039
"Aug 1, 2010",-10.65,290.343,9.148
"Sep 1, 2010",-8.075,289.27,19.889
"Oct 1, 2010",-6.012,287.435,14.414
"Nov 1, 2010",-5.505,284.28,5.893
"Dec 1, 2010",-5.769,281.238,4.213
"Jan 1, 2011",-4.178,279.094,4.545
"Feb 1, 2011",-6.188,281.098,5.526
"Mar 1, 2011",-5.775,282.085,5.958
"Apr 1, 2011",-7.681,284.935,6.758
"May 1, 2011",-7.796,288.501,12.162
"Jun 1, 2011",-11.702,290.081,8.624
"Jul 1, 2011",-9.444,290.253,10.843
"Aug 1, 2011",-10.183,290.133,17.253
"Sep 1, 2011",-8.766,289.126,5.982
"Oct 1, 2011",-5.401,287.254,15.472
"Nov 1, 2011",-5.379,285.934,12.926
"Dec 1, 2011",-3.834,281.916,5.249
"Jan 1, 2012",-4.729,280.987,4.056
"Feb 1, 2012",-4.617,282.299,7.482
"Mar 1, 2012",-8.274,284.406,7.014
"Apr 1, 2012",-8.384,286.647,8.64
"May 1, 2012",-7.39,288.812,12.795
"Jun 1, 2012",-7.313,290.113,30.883
"Jul 1, 2012",-10.622,290.339,10.402
"Aug 1, 2012",-8.535,289.945,28.501
"Sep 1, 2012",-9.283,288.78,7.737
"Oct 1, 2012",-8.088,286.931,3.841
"Nov 1, 2012",-4.822,284.942,7.792
"Dec 1, 2012",-4.16,281.882,8.08
"Jan 1, 2013",-4.803,280.829,4.517
"Feb 1, 2013",-6.708,283.96,4.989
"Mar 1, 2013",-9.53,284.488,4.749
"Apr 1, 2013",-6.698,285.899,11.01
"May 1, 2013",-6.731,288.442,11.211
"Jun 1, 2013",-11.616,290.287,7.858
"Jul 1, 2013",-11.201,289.72,12.844
"Aug 1, 2013",-9.572,290.241,18.999
"Sep 1, 2013",-9.384,289.1,17.827
"Oct 1, 2013",-7.737,286.929,4.94
"Nov 1, 2013",-5.317,284.271,5.186
"Dec 1, 2013",-4.289,280.813,7.023
"Jan 1, 2014",-6.191,279.262,2.969
"Feb 1, 2014",-5.314,280.953,9.033
"Mar 1, 2014",-6.755,283.434,6.381
"Apr 1, 2014",-6.848,286.516,7.577
"May 1, 2014",-7.648,288.452,11.739
"Jun 1, 2014",-8.419,290.488,13.427
"Jul 1, 2014",-13.009,291.344,12.515
"Aug 1, 2014",-10.224,290.527,11.677
"Sep 1, 2014",-10.074,290.058,12.682
"Oct 1, 2014",-8.525,287.244,3.606
"Nov 1, 2014",-5.816,284.807,4.936
"Dec 1, 2014",-3.961,281.012,4.551
"Jan 1, 2015",-4.961,280.658,2.825
"Feb 1, 2015",-6.231,280.814,3.903
"Mar 1, 2015",-7.168,284.16,6.161
"Apr 1, 2015",-10.035,286.371,7.616
"May 1, 2015",-10.384,289.186,17.277
"Jun 1, 2015",-14.439,291.024,3.856
"Jul 1, 2015",-11.029,290.45,11.853
"Aug 1, 2015",-9.049,289.895,17.658
"Sep 1, 2015",-7.298,289.114,14.385
"Oct 1, 2015",-7.09,287.732,5.791
"Nov 1, 2015",-6.136,286.192,7.037
"Dec 1, 2015",-5.076,283.37,5.885
"Jan 1, 2016",-3.756,281.36,11.56
"Feb 1, 2016",-5.568,280.616,5.164
"Mar 1, 2016",-6.189,282.822,10.862
"Apr 1, 2016",-10.893,287.54,6.522
"May 1, 2016",-9.472,289.394,11.213
"Jun 1, 2016",-11.746,290.629,8.874
"Jul 1, 2016",-11.747,290.751,22.674
"Aug 1, 2016",-7.742,290.306,19.482
"Sep 1, 2016",-6.29,289.509,30.82
"Oct 1, 2016",-7.43,289.084,16.737
"Nov 1, 2016",-5.579,285.898,8.908
"Dec 1, 2016",-5.374,283.346,4.072
"Jan 1, 2017",-5.483,282.407,4.501
"Feb 1, 2017",-5.466,281.219,6.394
"Mar 1, 2017",-6.694,283.45,8.471
"Apr 1, 2017",-9.024,286.137,9.934
"May 1, 2017",-8.13,288.412,12.298
"Jun 1, 2017",-9.991,290.374,11.119
"Jul 1, 2017",-12.551,290.484,10.488
"Aug 1, 2017",-11.471,290.951,5.985
"Sep 1, 2017",-10.814,290.578,5.832
"Oct 1, 2017",-8.506,288.299,10.57
"Nov 1, 2017",-5.268,286.233,7.35
"Dec 1, 2017",-4.574,282.119,4.271
"Jan 1, 2018",-4.458,281.584,8.051
"Feb 1, 2018",-5.059,280.973,6.441
"Mar 1, 2018",-7.95,283.105,5.912
"Apr 1, 2018",-7.488,286.057,8.611
"May 1, 2018",-11.872,289.554,5.88
"Jun 1, 2018",-8.306,290.071,20.097
"Jul 1, 2018",-10.192,290.174,7.318
"Aug 1, 2018",-6.719,290.088,29.329
"Sep 1, 2018",-9.032,289.403,13.867
"Oct 1, 2018",-6.4,286.544,8.844
"Nov 1, 2018",-6.168,285.614,4.633
"Dec 1, 2018",-5.894,284.098,3.623
"Jan 1, 2019",-5.469,282.561,4.938
"Feb 1, 2019",-7.219,284.162,4.71
"Mar 1, 2019",-7.646,284.304,9.327
"Apr 1, 2019",-10.701,287.599,6.449
"May 1, 2019",-6.211,288.179,13.718
"Jun 1, 2019",-9.504,290.376,8.257
"Jul 1, 2019",-10.983,291.035,8.808
"Aug 1, 2019",-8.271,290.662,23.782
"Sep 1, 2019",-8.596,289.383,13.598
"Oct 1, 2019",-8.103,287.442,3.743
"Nov 1, 2019",-6.531,285.531,3.53
"Dec 1, 2019",-5.534,283.208,6.979
"Jan 1, 2020",-6.161,282.52,4.451
"Feb 1, 2020",-6.408,282.655,4.88
"Mar 1, 2020",-8.347,285.356,5.431
"Apr 1, 2020",-8.101,285.4,8.16
"May 1, 2020",-9.525,289.869,13.708
"Jun 1, 2020",-13.466,291.293,5.618
"Jul 1, 2020",-11.755,291.38,10.46
"Aug 1, 2020",-10.913,290.783,7.351
"Sep 1, 2020",-8.786,290.043,8.127
"Oct 1, 2020",-7.152,288.59,3.797
"Nov 1, 2020",-6.202,286.729,3.977
"Dec 1, 2020",-4.823,283.929,5.397
"Jan 1, 2021",-5.785,280.679,3.982
"Feb 1, 2021",-7.461,282.817,4.73
"Mar 1, 2021",-8.994,285.271,4.87
"Apr 1, 2021",-8.078,286.671,7.175
"May 1, 2021",-14.123,290.475,5.738
"Jun 1, 2021",-8.793,290.904,14.548
"Jul 1, 2021",-12.081,291.433,10.461
"Aug 1, 2021",-8.516,290.79,21.622
"Sep 1, 2021",-11.263,290.592,5.784
"Oct 1, 2021",-7.716,288.23,14.987
"Nov 1, 2021",-5.196,285.403,7.011
"Dec 1, 2021",-4.988,282.757,4.399
"Jan 1, 2022",-4.878,282.145,6.303
"Feb 1, 2022",-5.005,282.354,7.381
"Mar 1, 2022",-7.802,285.723,6.444
"Apr 1, 2022",-8.329,286.642,7.503
"May 1, 2022",-6.206,288.608,17.946
"Jun 1, 2022",-12.159,290.656,7.325
"Jul 1, 2022",-12.514,291.708,7.534
