system:time_start,potential_evaporation_1,temperature_2m,total_precipitation_1
"Jan 1, 1991",-6.662,280.838,2.666
"Feb 1, 1991",-6.382,280.51,3.259
"Mar 1, 1991",-9.815,285.098,4.011
"Apr 1, 1991",-10.27,286.609,4.276
"May 1, 1991",-11.036,288.314,6.28
"Jun 1, 1991",-11.246,289.861,11.3
"Jul 1, 1991",-11.026,289.901,11.367
"Aug 1, 1991",-9.285,289.665,7.498
"Sep 1, 1991",-6.494,288.717,13.101
"Oct 1, 1991",-5.824,286.281,6.484
"Nov 1, 1991",-5.653,283.443,3.623
"Dec 1, 1991",-5.571,281.106,4.128
"Jan 1, 1992",-5.131,279.021,3.487
"Feb 1, 1992",-5.313,280.258,8.279
"Mar 1, 1992",-9.054,284.158,4.788
"Apr 1, 1992",-7.828,285.497,12.944
"May 1, 1992",-6.911,286.876,10.893
"Jun 1, 1992",-8.747,288.73,6.979
"Jul 1, 1992",-10.941,289.309,9.143
"Aug 1, 1992",-7.007,289.332,25.603
"Sep 1, 1992",-7.205,288.928,17.097
"Oct 1, 1992",-7.696,286.217,2.957
"Nov 1, 1992",-6.801,283.319,2.116
"Dec 1, 1992",-6.652,282.211,2.243
"Jan 1, 1993",-6.955,279.727,3.414
"Feb 1, 1993",-8.534,281.223,1.7
"Mar 1, 1993",-8.175,283.079,4.985
"Apr 1, 1993",-9.157,285.6,5.832
"May 1, 1993",-10.183,287.71,8.665
"Jun 1, 1993",-9.552,288.911,10.231
"Jul 1, 1993",-11.192,289.868,8.839
"Aug 1, 1993",-9.97,289.426,7.783
"Sep 1, 1993",-8.825,288.088,5.933
"Oct 1, 1993",-6.442,286.203,4.462
"Nov 1, 1993",-6.379,285.287,4.62
"Dec 1, 1993",-5.683,282.016,2.972
"Jan 1, 1994",-5.063,280.844,3.456
"Feb 1, 1994",-5.17,282.216,5.574
"Mar 1, 1994",-6.091,282.304,5.055
"Apr 1, 1994",-10.616,287.102,3.931
"May 1, 1994",-8.106,288.176,10.818
"Jun 1, 1994",-8.898,289.241,12.286
"Jul 1, 1994",-8.396,289.546,23.845
"Aug 1, 1994",-7.629,288.912,28.532
"Sep 1, 1994",-8.145,287.902,5.15
"Oct 1, 1994",-7.621,285.569,6.089
"Nov 1, 1994",-7.835,284.528,1.805
"Dec 1, 1994",-6.601,283.764,3.272
"Jan 1, 1995",-6.245,280.236,2.74
"Feb 1, 1995",-4.589,279.68,6.327
"Mar 1, 1995",-6.837,282.79,4.925
"Apr 1, 1995",-11.171,286.892,3.986
"May 1, 1995",-8.225,287.399,7.408
"Jun 1, 1995",-11.669,289.601,16.361
"Jul 1, 1995",-7.745,289.005,17.285
"Aug 1, 1995",-7.928,288.661,10.822
"Sep 1, 1995",-8.64,288.521,9.216
"Oct 1, 1995",-7.722,287.627,3.011
"Nov 1, 1995",-6.109,283.68,5.109
"Dec 1, 1995",-6.271,280.351,1.868
"Jan 1, 1996",-7.836,280.087,1.597
"Feb 1, 1996",-7.98,280.379,2.359
"Mar 1, 1996",-11.267,284.541,2.778
"Apr 1, 1996",-7.608,284.182,8.134
"May 1, 1996",-6.15,287.252,15.556
"Jun 1, 1996",-12.204,289.39,5.641
"Jul 1, 1996",-11.785,289.662,25.923
"Aug 1, 1996",-8.455,289.052,16.068
"Sep 1, 1996",-9.38,288.796,7.47
"Oct 1, 1996",-6.214,286.863,11.071
"Nov 1, 1996",-6.704,285.547,7.132
"Dec 1, 1996",-5.658,280.37,2.069
"Jan 1, 1997",-5.933,279.436,3.124
"Feb 1, 1997",-5.35,281.249,6.144
"Mar 1, 1997",-8.426,283.769,5.191
"Apr 1, 1997",-8.587,285.539,5.386
"May 1, 1997",-9.799,287.478,8.659
"Jun 1, 1997",-7.094,288.156,15.13
"Jul 1, 1997",-7.955,288.746,11.817
"Aug 1, 1997",-7.116,289.132,20.916
"Sep 1, 1997",-6.599,287.668,9.844
"Oct 1, 1997",-7.022,286.6,4.372
"Nov 1, 1997",-8.228,284.331,1.661
"Dec 1, 1997",-6.908,282.476,2.638
"Jan 1, 1998",-7.542,281.838,4.857
"Feb 1, 1998",-5.903,282.325,9.163
"Mar 1, 1998",-8.61,284.945,6.151
"Apr 1, 1998",-9.898,286.246,7.828
"May 1, 1998",-7.401,288.093,14.868
"Jun 1, 1998",-8.969,289.356,17.19
"Jul 1, 1998",-11.369,289.893,5.674
"Aug 1, 1998",-9.4,289.82,15.375
"Sep 1, 1998",-6.883,288.659,8.056
"Oct 1, 1998",-6.625,287.534,23.578
"Nov 1, 1998",-6.28,285.765,5.482
"Dec 1, 1998",-5.313,283.524,5.063
"Jan 1, 1999",-5.4,281.699,2.556
"Feb 1, 1999",-7.112,280.873,2.341
"Mar 1, 1999",-9.427,285.112,3.885
"Apr 1, 1999",-9.262,286.238,4.93
"May 1, 1999",-7.331,286.794,14.238
"Jun 1, 1999",-8.408,289.014,15.142
"Jul 1, 1999",-6.705,289.233,15.198
"Aug 1, 1999",-7.847,288.822,20.06
"Sep 1, 1999",-7.865,288.534,10.522
"Oct 1, 1999",-6.747,287.057,5.758
"Nov 1, 1999",-6.218,284.472,3.519
"Dec 1, 1999",-5.01,281.229,5.661
"Jan 1, 2000",-6.598,280.588,2.414
"Feb 1, 2000",-4.594,281.471,8.077
"Mar 1, 2000",-7.668,283.75,3.411
"Apr 1, 2000",-6.783,285.939,9.943
"May 1, 2000",-7.605,287.083,7.976
"Jun 1, 2000",-9.668,288.717,12.006
"Jul 1, 2000",-8.33,288.867,16.15
"Aug 1, 2000",-6.958,288.5,24.515
"Sep 1, 2000",-7.397,287.74,7.165
"Oct 1, 2000",-8.11,287.645,15.314
"Nov 1, 2000",-5.127,285.38,5.9
"Dec 1, 2000",-5.695,282.836,3.542
"Jan 1, 2001",-5.647,281.009,5.526
"Feb 1, 2001",-6.775,282.361,1.806
"Mar 1, 2001",-8.964,283.601,4.773
"Apr 1, 2001",-6.792,285.817,8.642
"May 1, 2001",-6.384,287.768,14.319
"Jun 1, 2001",-8.995,288.574,11.476
"Jul 1, 2001",-8.378,289.045,21.247
"Aug 1, 2001",-8.691,289.2,6.157
"Sep 1, 2001",-5.719,288.021,32.485
"Oct 1, 2001",-6.546,287.09,3.804
"Nov 1, 2001",-6.357,283.005,3.002
"Dec 1, 2001",-5.933,281.548,2.167
"Jan 1, 2002",-7.141,280.057,3.574
"Feb 1, 2002",-6.814,280.846,1.737
"Mar 1, 2002",-8.968,284.019,4.084
"Apr 1, 2002",-11.404,286.877,3.07
"May 1, 2002",-8.669,287.897,7.305
"Jun 1, 2002",-9.462,288.953,10.813
"Jul 1, 2002",-8.203,289.484,16.843
"Aug 1, 2002",-9.288,289.206,9.468
"Sep 1, 2002",-7.159,287.805,7.712
"Oct 1, 2002",-5.883,286.382,7.529
"Nov 1, 2002",-6.12,283.594,2.994
"Dec 1, 2002",-5.632,281.76,4.705
"Jan 1, 2003",-5.532,278.993,2.165
"Feb 1, 2003",-7.969,281.891,1.584
"Mar 1, 2003",-7.679,282.901,3.963
"Apr 1, 2003",-8.505,286.404,8.352
"May 1, 2003",-8.895,288.008,5.136
"Jun 1, 2003",-8.391,288.438,13.161
"Jul 1, 2003",-11.499,289.888,6.374
"Aug 1, 2003",-8.016,289.254,16.207
"Sep 1, 2003",-8.002,288.553,12.722
"Oct 1, 2003",-6.843,285.754,5.507
"Nov 1, 2003",-5.699,285.2,6.294
"Dec 1, 2003",-6.041,280.852,1.233
"Jan 1, 2004",-5.467,279.331,2.663
"Feb 1, 2004",-6.48,281.009,3.883
"Mar 1, 2004",-6.805,283.494,4.686
"Apr 1, 2004",-8.599,285.642,5.245
"May 1, 2004",-9.544,287.961,9.947
"Jun 1, 2004",-8.902,288.75,8.346
"Jul 1, 2004",-9.786,288.574,28.542
"Aug 1, 2004",-8.151,289.212,17.364
"Sep 1, 2004",-7.074,287.992,15.324
"Oct 1, 2004",-8.549,285.256,3.177
"Nov 1, 2004",-8.545,284.418,1.675
"Dec 1, 2004",-6.932,281.457,7.409
"Jan 1, 2005",-7.117,279.962,1.731
"Feb 1, 2005",-6.877,282.089,5.406
"Mar 1, 2005",-6.315,281.599,7.636
"Apr 1, 2005",-8.838,285.557,4.908
"May 1, 2005",-9.269,288.088,8.614
"Jun 1, 2005",-6.829,288.696,18.158
"Jul 1, 2005",-10.423,289.422,26.711
"Aug 1, 2005",-7.497,288.831,30.45
"Sep 1, 2005",-9.195,288.514,10.285
"Oct 1, 2005",-6.995,286.601,8.778
"Nov 1, 2005",-6.378,284.844,5.114
"Dec 1, 2005",-4.93,280.767,2.537
"Jan 1, 2006",-5.917,281.608,2.542
"Feb 1, 2006",-7.22,282.031,3.787
"Mar 1, 2006",-7.044,282.9,5.777
"Apr 1, 2006",-7.668,286.316,8.473
"May 1, 2006",-7.754,287.574,12.322
"Jun 1, 2006",-7.907,288.454,17.393
"Jul 1, 2006",-9.12,289.568,22.972
"Aug 1, 2006",-7.992,289.057,15.715
"Sep 1, 2006",-6.106,288.008,13.83
"Oct 1, 2006",-7.32,286.886,2.735
"Nov 1, 2006",-5.971,284.839,4.309
"Dec 1, 2006",-6.215,281.692,2.825
"Jan 1, 2007",-5.789,280.7,3.538
"Feb 1, 2007",-8.792,281.534,2.035
"Mar 1, 2007",-8.168,283.974,3.992
"Apr 1, 2007",-7.625,285.039,8.101
"May 1, 2007",-9.582,287.247,8.982
"Jun 1, 2007",-7.202,288.589,14.147
"Jul 1, 2007",-10.464,289.75,13.048
"Aug 1, 2007",-6.25,288.584,31.007
"Sep 1, 2007",-6.175,288.35,12.706
"Oct 1, 2007",-6.658,286.903,17.992
"Nov 1, 2007",-5.287,284.435,10.12
"Dec 1, 2007",-5.982,282.122,2.445
"Jan 1, 2008",-5.338,282.342,3.093
"Feb 1, 2008",-5.101,279.463,4.654
"Mar 1, 2008",-7.853,281.976,4.904
"Apr 1, 2008",-7.239,286.128,6.536
"May 1, 2008",-7.895,287.236,8.743
"Jun 1, 2008",-8.651,288.379,13.176
"Jul 1, 2008",-7.894,288.958,33.624
"Aug 1, 2008",-9.222,289.019,9.126
"Sep 1, 2008",-6.957,288.367,36.398
"Oct 1, 2008",-6.687,287.624,6.245
"Nov 1, 2008",-6.19,283.914,4.629
"Dec 1, 2008",-7.226,280.799,2.366
"Jan 1, 2009",-7.932,278.876,1.586
"Feb 1, 2009",-9.763,284.189,2.123
"Mar 1, 2009",-8.21,284.484,4.887
"Apr 1, 2009",-6.276,284.736,9.268
"May 1, 2009",-9.816,286.636,4.264
"Jun 1, 2009",-8.418,288.68,10.528
"Jul 1, 2009",-9.66,289.621,10.297
"Aug 1, 2009",-7.778,289.722,39.028
"Sep 1, 2009",-7.868,289.168,9.09
"Oct 1, 2009",-6.422,287.322,9.793
"Nov 1, 2009",-6.426,284.53,3.189
"Dec 1, 2009",-5.967,280.51,2.831
"Jan 1, 2010",-5.941,281.014,2.507
"Feb 1, 2010",-8.056,282.504,4.573
"Mar 1, 2010",-9.88,284.214,2.592
"Apr 1, 2010",-8.448,285.932,8.226
"May 1, 2010",-8.743,288.077,9.774
"Jun 1, 2010",-7.466,288.76,10.554
"Jul 1, 2010",-9.005,289.302,13.054
"Aug 1, 2010",-8.526,289.396,12.497
"Sep 1, 2010",-6.837,288.467,21.522
"Oct 1, 2010",-5.715,286.863,12.226
"Nov 1, 2010",-5.685,283.89,4.599
"Dec 1, 2010",-6.547,280.745,2.618
"Jan 1, 2011",-4.937,278.903,2.45
"Feb 1, 2011",-7.2,280.643,2.772
"Mar 1, 2011",-6.893,282.113,3.781
"Apr 1, 2011",-8.594,284.579,4.54
"May 1, 2011",-7.568,287.814,11.056
"Jun 1, 2011",-10.044,289.124,10.621
"Jul 1, 2011",-7.806,289.278,14.615
"Aug 1, 2011",-8.228,289.115,18.229
"Sep 1, 2011",-7.926,288.446,4.804
"Oct 1, 2011",-5.202,286.713,14.238
"Nov 1, 2011",-5.051,285.432,10.916
"Dec 1, 2011",-4.273,281.729,3.596
"Jan 1, 2012",-5.002,280.598,2.643
"Feb 1, 2012",-5.103,282.036,5.361
"Mar 1, 2012",-8.501,284.096,3.923
"Apr 1, 2012",-7.74,286.016,8.086
"May 1, 2012",-7.296,288.027,11.111
"Jun 1, 2012",-6.414,289.27,30.906
"Jul 1, 2012",-8.559,289.406,10.738
"Aug 1, 2012",-6.646,288.911,32.249
"Sep 1, 2012",-8.378,288.057,5.831
"Oct 1, 2012",-8.514,286.47,2.452
"Nov 1, 2012",-5.314,284.539,6.144
"Dec 1, 2012",-4.471,281.53,5.962
"Jan 1, 2013",-5.743,280.53,2.495
"Feb 1, 2013",-8.165,283.845,2.36
"Mar 1, 2013",-10.496,284.15,3.204
"Apr 1, 2013",-6.516,285.411,10.457
"May 1, 2013",-5.931,287.606,10.148
"Jun 1, 2013",-9.961,289.273,7.855
"Jul 1, 2013",-8.962,288.743,17.603
"Aug 1, 2013",-7.818,289.235,23.843
"Sep 1, 2013",-8.138,288.459,15.053
"Oct 1, 2013",-7.654,286.384,3.258
"Nov 1, 2013",-5.558,283.826,4.288
"Dec 1, 2013",-4.901,280.469,4.645
"Jan 1, 2014",-7.409,278.989,1.337
"Feb 1, 2014",-6.167,280.543,5.297
"Mar 1, 2014",-7.136,283.227,4.508
"Apr 1, 2014",-7.313,286.083,5.591
"May 1, 2014",-6.622,287.495,11.043
"Jun 1, 2014",-7.302,289.508,12.706
"Jul 1, 2014",-10.531,290.327,14.052
"Aug 1, 2014",-8.344,289.496,12.607
"Sep 1, 2014",-8.362,289.222,12.307
"Oct 1, 2014",-8.313,286.729,2.608
"Nov 1, 2014",-6.122,284.363,3.3
"Dec 1, 2014",-4.445,280.9,3.157
"Jan 1, 2015",-5.97,280.517,1.305
"Feb 1, 2015",-7.245,280.447,2.239
"Mar 1, 2015",-7.82,283.845,4.559
"Apr 1, 2015",-10.268,285.748,5.316
"May 1, 2015",-9.344,288.26,18.118
"Jun 1, 2015",-12.242,289.841,3.935
"Jul 1, 2015",-8.728,289.349,12.945
"Aug 1, 2015",-7.588,288.842,20.059
"Sep 1, 2015",-6.753,288.354,15.674
"Oct 1, 2015",-6.558,287.238,4.748
"Nov 1, 2015",-5.873,285.543,5.071
"Dec 1, 2015",-5.522,282.985,3.731
"Jan 1, 2016",-3.853,280.869,8.844
"Feb 1, 2016",-5.653,280.256,3.086
"Mar 1, 2016",-6.197,282.402,8.625
"Apr 1, 2016",-9.807,286.731,6.181
"May 1, 2016",-8.318,288.521,9.902
"Jun 1, 2016",-9.717,289.488,10.326
"Jul 1, 2016",-9.88,289.726,24.283
"Aug 1, 2016",-6.788,289.494,19.471
"Sep 1, 2016",-5.617,288.704,29.722
"Oct 1, 2016",-6.662,288.461,16.536
"Nov 1, 2016",-5.849,285.486,6.655
"Dec 1, 2016",-5.986,283.123,2.535
"Jan 1, 2017",-6.761,282.223,2.201
"Feb 1, 2017",-6.823,281.082,3.412
"Mar 1, 2017",-7.741,283.14,5
"Apr 1, 2017",-8.987,285.662,9.583
"May 1, 2017",-7.686,287.699,10.575
"Jun 1, 2017",-8.328,289.198,12.571
"Jul 1, 2017",-9.677,289.539,13.816
"Aug 1, 2017",-9.296,289.918,7.315
"Sep 1, 2017",-8.876,289.656,7.534
"Oct 1, 2017",-7.808,287.743,8.084
"Nov 1, 2017",-5.049,285.731,6.93
"Dec 1, 2017",-5.139,281.943,2.262
"Jan 1, 2018",-4.749,281.363,6.613
"Feb 1, 2018",-5.402,280.772,4.135
"Mar 1, 2018",-8.462,282.609,3.833
"Apr 1, 2018",-7.618,285.579,6.582
"May 1, 2018",-10.946,288.724,4.993
"Jun 1, 2018",-7.418,289.214,18.829
"Jul 1, 2018",-8.149,289.244,8.114
"Aug 1, 2018",-5.603,289.135,33.802
"Sep 1, 2018",-7.735,288.639,12.322
"Oct 1, 2018",-6.524,285.952,6.483
"Nov 1, 2018",-6.617,285.013,2.865
"Dec 1, 2018",-6.851,283.84,1.862
"Jan 1, 2019",-6.709,282.264,2.682
"Feb 1, 2019",-8.892,283.793,2.445
"Mar 1, 2019",-7.875,283.905,7.958
"Apr 1, 2019",-10.199,286.877,4.919
"May 1, 2019",-5.764,287.515,12.417
"Jun 1, 2019",-8.283,289.255,9.665
"Jul 1, 2019",-9.059,289.943,10.151
"Aug 1, 2019",-6.869,289.697,22.939
"Sep 1, 2019",-7.858,288.605,9.954
"Oct 1, 2019",-7.742,286.848,2.495
"Nov 1, 2019",-7.245,285.265,2.164
"Dec 1, 2019",-6.101,282.938,5.277
"Jan 1, 2020",-7.327,281.536,2.342
"Feb 1, 2020",-7.378,281.688,2.544
"Mar 1, 2020",-8.332,284.303,4.168
"Apr 1, 2020",-8.542,284.433,6.875
"May 1, 2020",-9.053,288.479,14.326
"Jun 1, 2020",-11.976,289.559,4.664
"Jul 1, 2020",-9.85,289.746,10.649
"Aug 1, 2020",-8.952,289.229,8.823
"Sep 1, 2020",-8.409,288.701,5.762
"Oct 1, 2020",-6.943,287.727,3.427
"Nov 1, 2020",-6.307,285.795,2.831
"Dec 1, 2020",-5.552,283.13,2.914
"Jan 1, 2021",-6.73,279.867,1.446
"Feb 1, 2021",-8.789,281.914,2.848
"Mar 1, 2021",-10.299,284.34,2.684
"Apr 1, 2021",-9.018,285.768,4.06
"May 1, 2021",-14.346,289.186,3.96
"Jun 1, 2021",-7.126,289.121,16.063
"Jul 1, 2021",-10.016,289.836,11.788
"Aug 1, 2021",-7.062,289.231,24.526
"Sep 1, 2021",-9.59,289.112,6.414
"Oct 1, 2021",-7.46,287.128,11.91
"Nov 1, 2021",-5.687,284.338,3.827
"Dec 1, 2021",-5.714,281.849,2.401
"Jan 1, 2022",-5.613,281.005,4.25
"Feb 1, 2022",-5.722,281.403,6.335
"Mar 1, 2022",-8.067,284.674,5.083
"Apr 1, 2022",-8.496,285.546,6.043
"May 1, 2022",-5.664,287.309,17.213
"Jun 1, 2022",-10.071,288.917,8.208
"Jul 1, 2022",-10.208,290.124,7.737
